{52.52, 13.38}
{52.95, 8.68}
{49.9, 10.4}
{49.5, 11.57}
{49.67, 10.08}
{47.7, 10.5}
{54.32, 10.28}
{51.4, 10.23}
{53.78, 13.27}
{51.47, 10.23}
{48.67, 8.48}
{48.23, 10.3}
{49.45, 7.45}
{49.49, 8.22}
{51.43, 10.28}
{53.78, 12.02}
{50.6, 12.95}
{48.17, 7.7}
{47.97,10.27}
{53.80, 9.02}
{50., 11.20}
{54.07,13.55}
{53.23, 9.8}
{49.28, 7.600}
{49.17,7.82}
{50.47, 6.98}
{49.85, 7.95}
{51.53, 11.75}
{52.08, 10.9}
{53.80, 9.25}
{50.92, 9.45}
{48.32, 12.5}
{49.97, 10.72}
{50.80, 7.83}
{49.53, 10.77}
{49.85, 9.92}
{47.80, 11.65}
{51.23, 10.17}
{51.55, 11.97}
{47.95, 12.33}
{49.56, 8.29}
{50.22, 7.92}
{50.53, 10.08}
{48.4,12.45}
{51.75, 11.77}
{51.93, 14.1}
{48.35, 10.3}
{48.63,9.57}
{50.03, 11.67}
{49.47, 7.43}
{49.65, 9.9}
{52.80, 12.47}
{51.97, 11.70}
{50., 9.42}
{47.83, 8.43}
{48.52, 10.62}
{50.45, 7.92}
{53.6,13.37}
{51.27, 14.17}
{50.88, 11.02}
{50.37,10.45}
{51.12, 12.07}
{50.58, 10.93}
{50.47,7.770}
{47.7, 10.95}
{51.32, 14.70}
{49.18, 8.05}
{53.53, 9.62}
{54.62, 13.28}
{50.78, 7.67}
{49.35, 7.65}
{51.25, 14.23}
{51.68, 11.93}
{48.92, 10.48}
{51.18, 12.05}
{49.7,12.23}
{48.27, 12.77}
{50.93, 11.4}
{53.58,7.5}
{49.64, 8.12}
{52.85, 7.28}
{49.80,6.770}
{50.1, 12.08}
{48.30,12.78}
{51.53, 10.1}
{49.03, 11.1}
{53.2, 10.15}
{48.85,13.18}
{50.45, 7.53}
{50.7, 10.85}
{47.95, 10.65}
{48.43,10.70}
{49.98, 11.70}
{47.65,9.98}
{51.4, 10.77}
{49.58, 10.77}
{52.08, 10.48}
{51.43, 11.57}
{47.65, 11.32}
{50.02, 12.02}
{51.28, 12.1}
{48.55, 10.}
{50.53, 11.22}
{49.87, 10.13}
{52.58, 7.520}
{50.17, 10.22}
{51.18, 10.93}
{54.28, 10.95}
{54.,12.20}
{52.07, 9.78}
{52.38, 9.20}
{52.53,11.5}
{53.63, 13.03}
{53.95, 9.45}
{48.27,12.62}
{48.23, 10.5}
{50.93, 13.57}
{49.77,6.72}
{53.88, 12.62}
{52.7, 14.15}
{50.98,10.78}
{48.02, 11.92}
{50.38, 11.87}
{49.07, 11.02}
{51.08, 10.82}
{50.88, 12.5}
{50.88, 11.51}
{49.9, 7.91}
{53.55, 10.68}
{51.47, 12.07}
{50.9, 13.22}
{51.95, 11.67}
{51.03, 12.33}
{52.92, 8.63}
{53.95, 11.9}
{50.13, 10.07}
{52.03, 12.1}
{48.08, 10.3}
{52.07, 10.25}
{47.98, 12.25}
{54.75, 9.53}
{49.49, 8.18}
{53.75, 10.58}
{54.27, 9.63}
{50.07, 7.350}
{49.37, 7.67}
{51.43, 10.83}
{51.75, 10.83}
{50.72, 7.97}
{48.38, 10.1}
{48.53, 12.75}
{49.68, 8.16}
{49.53, 10.87}
{49.55, 7.93}
{53.73, 10.37}
{51.03, 11.48}
{51.63, 10.63}
{52.63, 13.98}
{48.7, 10.88}
{51.47, 11.92}
{50.13, 7.23}
{48.08,10.15}
{48.63, 11.25}
{48.02, 8.67}
{49., 10.67}
{47.9,10.12}
{49.88, 8.2}
{53.48, 11.77}
{52.5,11.75}
{51.73, 11.52}
{47.93, 7.82}
{49.88, 7.12}
{54.13, 9.82}
{53.77, 10.13}
{49.9, 7.72}
{51.80, 11.67}
{51.77, 10.9}
{49.62, 10.53}
{51.1, 11.93}
{50.42, 7.83}
{50.30, 10.42}
{50.32, 7.42}
{49.38,8.1}
{54.22, 11.08}
{49.13, 10.47}
{53.73, 11.5}
{51.77,11.57}
{50.23, 6.28}
{53.98, 11.53}
{48.80, 12.07}
{50.6, 12.37}
{53.30, 9.08}
{49.77, 10.08}
{52.47, 7.47}
{51.05, 14.62}
{50.80, 10.05}
{51.9, 9.4}
{49.95, 11.9}
{52.53, 10.52}
{51.42, 10.75}
{51.35, 11.64}
{51.4, 14.03}
{49.18, 12.35}
{53.85, 10.1}
{51.58,10.12}
{52.27, 9.1}
{53.78, 10.38}
{53.35, 8.77}
{48.32,10.65}
{53.65, 10.47}
{53.62, 13.33}
{49.57,6.520}
{47.78, 12.48}
{53.87, 9.92}
{50.07,9.27}
{51.82, 11.93}
{49.68, 10.3}
{52.53, 7.}
{49.52,7.850}
{49.52, 7.72}
{52.37, 11.65}
{48.02, 10.26}
{49.54, 8.22}
{51.9, 11.47}
{51.37, 14.52}
{52.17, 11.4}
{50.2, 10.32}
{49.02, 11.13}
{49.62, 12.23}
{52.97, 8.62}
{49.18,7.93}
{49.92, 7.01}
{51.02, 11.73}
{53.48,12.62}
{49.92, 6.98}
{49.63, 6.9}
{48.85, 12.75}
{50.28, 7.22}
{50.32, 12.02}
{48.23,10.55}
{49.43, 11.55}
{50.37, 8.}
{50.15, 7.12}
{48.38,12.08}
{51.88, 9.78}
{49.81, 8.29}
{49.98,11.3}
{50.5, 7.770}
{51.43, 14.}
{51.5, 10.37}
{49.52, 10.33}
{53.75, 12.5}
{51.1, 13.1}
{54.38, 12.53}
{53.77, 8.83}
{50.35, 8.04}
{52.80, 8.85}
{53.67, 9.62}
{49.58, 10.35}
{51.97, 9.58}
{48.33, 10.32}
{53.68, 13.15}
{50.22, 11.20}
{50.55, 7.78}
{50.17, 7.08}
{52.7, 9.58}
{49.53, 7.65}
{48.7, 12.83}
{50.93, 14.13}
{53.73, 10.82}
{47.9,9.52}
{49.47, 11.4}
{54.27, 9.3}
{54.4, 10.}
{49.73,7.770}
{54.30, 13.28}
{50.47,7.88}
{48.22, 10.97}
{54.13, 11.70}
{53.72, 10.32}
{53.33,9.12}
{54.4, 9.77}
{53.83, 10.55}
{48.80,13.27}
{52.77, 7.45}
{53.67, 12.9}
{51.92,10.95}
{50.15, 7.4}
{49.97, 10.78}
{50.62, 11.1}
{49.9, 10.43}
{49.95, 6.7}
{51.67, 10.28}
{50.78, 7.8}
{51.42, 11.28}
{52.75, 8.92}
{47.7, 11.23}
{54.09, 9.12}
{51.23, 14.25}
{48.08, 10.28}
{49.1, 7.8}
{52.08, 11.43}
{51.45, 10.93}
{49.30, 12.43}
{54.55, 9.53}
{53.12, 9.27}
{50.45, 10.28}
{49.27, 8.11}
{48.12, 8.83}
{50.47, 12.22}
{53.6, 11.5}
{54.22, 10.55}
{50.38, 11.72}
{50.12, 9.37}
{54.63, 13.33}
{50.92, 10.03}
{49.30, 10.18}
{51.03, 10.88}
{50.38, 11.67}
{49.78, 11.82}
{51.2, 12.12}
{50.93, 10.02}
{49.30, 10.17}
{48.82, 10.46}
{51.83, 10.3}
{54.13, 9.55}
{50.7, 7.87}
{49.78, 6.600}
{49.83, 11.68}
{48.2, 10.38}
{52.23, 9.1}
{49.27, 7.53}
{50.95, 10.53}
{50.42, 7.22}
{51., 12.02}
{49.92, 10.17}
{50.43, 7.28}
{52.05,11.95}
{50.32, 6.59}
{54.55, 9.5}
{50.22,7.48}
{53.92, 11.32}
{49.85, 12.38}
{49.6, 10.23}
{50.27, 7.45}
{51., 10.78}
{50.12,7.8}
{50.7, 7.9}
{54., 9.23}
{50.72, 7.98}
{50.15, 6.8}
{52.65, 7.58}
{49.75, 7.25}
{50.1, 6.37}
{52.18,11.45}
{48.43, 10.43}
{54.52, 8.63}
{51.58, 11.91}
{51.4,12.07}
{49.63, 11.25}
{49.22, 7.88}
{51.17, 10.57}
{49.9, 11.65}
{47.62, 8.48}
{50.52, 7.82}
{50.63, 7.55}
{53.77, 12.22}
{54.13, 9.88}
{49.97, 6.72}
{50.28, 8.08}
{54.42, 10.3}
{50.72, 7.82}
{50.58, 7.28}
{51.47, 12.27}
{53.83, 9.13}
{54.33, 9.67}
{49.95, 6.33}
{47.75, 11.3}
{50.93, 12.35}
{54.33, 9.01}
{53.57, 8.8}
{54.52, 9.18}
{47.73, 11.28}
{48.55,13.12}
{51.35, 10.20}
{50.02, 7.12}
{48.23, 10.58}
{50.98, 14.88}
{52.77, 8.73}
{51.35, 10.47}
{52.2, 11.57}
{51.78, 10.22}
{51.88, 12.37}
{51.22, 10.93}
{53.57, 9.53}
{51.15, 10.42}
{54.23, 13.08}
{47.65, 7.9}
{49.83, 6.850}
{53.05, 11.07}
{53.13, 10.32}
{51.92, 10.78}
{48.91, 10.76}
{50.35, 7.9}
{52.37, 9.25}
{48.5, 10.48}
{51.5, 10.97}
{50.02,10.70}
{53.03, 11.78}
{47.93, 7.87}
{52.88, 7.5}
{53.07,9.23}
{51.2, 11.87}
{54.05, 13.3}
{54.15,12.22}
{51.67, 11.53}
{50.7, 9.97}
{53.52, 9.07}
{54.32, 10.52}
{54.37, 10.5}
{53.78, 10.45}
{47.62, 10.63}
{54.13, 10.83}
{54.42, 10.05}
{52.28, 10.98}
{50.25, 10.68}
{53.7,11.02}
{49.82, 6.9}
{52.68, 9.65}
{51.30, 11.85}
{49.80, 6.78}
{53.6, 7.65}
{52.2, 10.95}
{49.92, 6.25}
{54.18, 11.07}
{50., 7.020}
{50.55, 7.93}
{51.42, 13.42}
{49.72, 7.92}
{51.9, 14.12}
{53.78, 9.48}
{50.62, 10.48}
{51.4, 12.1}
{51.30,12.03}
{52.12, 11.38}
{50.45, 7.2}
{53.7, 7.7}
{51.65, 12.15}
{52.27, 14.}
{50.33, 7.47}
{50.38, 7.82}
{50.75, 13.13}
{50.13, 11.58}
{52.78, 12.05}
{50.58, 10.85}
{51.28, 11.93}
{50.38,10.53}
{51.17, 11.87}
{53.48, 10.33}
{50.57,10.97}
{51.47, 9.8}
{50.25, 7.12}
{51.48, 11.63}
{50.13, 7.770}
{53.82, 12.97}
{49.02, 10.63}
{51.58, 11.6}
{49.89, 9.59}
{53.18, 9.15}
{52.47, 8.42}
{50.52, 7.32}
{54.30, 11.02}
{53.23, 10.1}
{50., 6.62}
{48.4, 12.22}
{50.47, 7.83}
{50.7,13.07}
{52.17, 11.08}
{52.02, 10.27}
{50.62, 12.22}
{53.13,9.32}
{52.7, 8.9}
{51.9, 11.67}
{54.35, 9.22}
{52.57, 11.08}
{53.80, 7.9}
{53.42, 10.65}
{49.73, 6.8}
{52., 9.93}
{50.98, 10.53}
{50.7,7.66}
{54.47, 9.82}
{52.05, 11.8}
{54.57, 13.1}
{49.63,10.22}
{53.48, 7.2}
{50.03, 11.57}
{48.02, 10.27}
{53.9,9.57}
{51., 10.73}
{50.12, 7.15}
{48.53,10.20}
{47.72, 11.33}
{49.65,12.22}
{52.72, 9.23}
{53.78, 11.87}
{50.23, 7.08}
{49.84, 8.09}
{53.77, 12.13}
{49.43, 7.98}
{51.77, 11.08}
{53.9, 9.25}
{49.62, 10.15}
{51.5, 12.07}
{51.08, 11.}
{52.12, 9.8}
{52.25, 9.37}
{52.48, 8.35}
{51.22, 11.98}
{52.30, 7.34}
{54.28, 10.4}
{52.78, 13.72}
{49.82, 7.93}
{52.45,10.95}
{51.77, 11.}
{52.52, 10.78}
{54.80,9.57}
{50.4, 8.02}
{49.4, 10.3}
{51.2, 13.93}
{48.23,8.77}
{52.30, 7.22}
{52.87, 10.77}
{47.9,10.93}
{52.62, 9.13}
{52.23, 10.68}
{53.57,7.28}
{49.5, 7.600}
{50.32, 9.85}
{54.25, 13.07}
{52.62, 8.6}
{50.25, 7.73}
{50.28, 7.47}
{49.7, 10.55}
{51.13, 14.12}
{53.6, 13.3}
{51.93, 11.12}
{50.80, 13.8}
{50.18, 9.57}
{51.42, 11.66}
{50.93, 10.83}
{53.78, 12.42}
{53.87, 9.33}
{53.38, 9.65}
{49.08, 11.12}
{50.47, 12.28}
{54.58, 9.65}
{51.43, 10.93}
{49.42, 12.42}
{54.48, 9.5}
{51.95, 11.70}
{53.57, 12.6}
{54.33, 9.83}
{51.53, 14.57}
{50.92, 12.17}
{50.92, 10.93}
{52.38, 9.12}
{48.72, 13.47}
{50.22, 9.62}
{49.80, 7.9}
{49.98,6.63}
{53.87, 10.05}
{49.82, 11.75}
{47.47, 10.23}
{54.18,10.07}
{51., 11.18}
{50.02, 7.15}
{52.83, 9.08}
{50.2, 11.47}
{54.2,10.5}
{50.03, 6.58}
{49.1, 8.12}
{49.98, 9.51}
{52.72, 14.28}
{48.23, 10.63}
{52.22, 10.72}
{49.88, 10.08}
{52.73, 8.57}
{51.45, 11.5}
{50.63, 7.95}
{50.53, 7.5}
{54.1, 10.22}
{51.12, 11.}
{48.95, 12.75}
{49.9, 8.03}
{51.23, 10.77}
{54.43, 9.95}
{54.03, 14.02}
{49.04, 8.02}
{53.7, 10.35}
{51.93, 12.6}
{51.5, 12.13}
{51.25, 14.3}
{49.58, 7.88}
{48.57, 9.65}
{53.27, 9.08}
{49.61, 8.16}
{52.65, 10.25}
{53.88, 9.53}
{53.35, 11.55}
{48.82, 10.96}
{54.73, 9.05}
{51.9, 11.72}
{50.23, 6.47}
{48.97, 12.93}
{48.25, 12.88}
{52.1, 10.77}
{52.95, 11.21}
{53.77,11.25}
{54.42, 9.63}
{54.05, 11.87}
{51.88,12.9}
{51.37, 11.22}
{54.35, 13.22}
{49.77, 10.13}
{52.88,12.22}
{48.85, 9.83}
{50.32, 10.58}
{48.18,10.6}
{50.68, 10.5}
{54.78, 9.68}
{53.98, 10.25}
{54.57, 13.48}
{49.27, 8.27}
{49.6, 8.01}
{49.83, 8.3}
{48.07, 8.77}
{49.9, 9.63}
{51.7, 11.05}
{53.9, 10.18}
{49.69, 8.15}
{51.22, 11.3}
{52.15, 11.18}
{51.35, 12.12}
{49.05, 10.52}
{54.62, 9.38}
{50.63, 11.13}
{48.47,10.73}
{50.92, 13.73}
{50.4, 10.35}
{54.23, 11.03}
{50.87, 12.28}
{54.35, 12.98}
{51.38, 11.32}
{49.95, 12.28}
{50.23, 6.68}
{50.43, 7.95}
{49.55, 9.02}
{53.95, 13.28}
{54.45, 9.43}
{54.15, 13.32}
{51.42, 10.63}
{50.47, 10.17}
{50.6, 10.12}
{54.82, 8.70}
{50.58, 10.5}
{51.15,11.93}
{50.98, 10.17}
{51.75, 12.13}
{50.6, 8.}
{52.1,11.78}
{53.92, 10.38}
{52.28, 11.33}
{50.02, 7.850}
{50.87, 10.62}
{49.42, 12.62}
{49.19, 8.25}
{53.9, 9.83}
{48.28, 12.43}
{48.65, 10.38}
{48.27, 9.78}
{49.26, 8.01}
{49.27, 7.600}
{51.83, 9.63}
{50.08,7.770}
{49.62, 10.52}
{54.58, 9.}
{53.07, 10.70}
{49.21, 8.05}
{49.82, 11.58}
{51.9, 9.55}
{54.45, 9.35}
{53.33, 10.53}
{51.27, 11.13}
{47.97, 10.3}
{50.68, 7.9}
{52.62, 11.8}
{54.67, 9.72}
{48.07, 12.67}
{51.38, 9.97}
{49.05, 10.87}
{52.33, 9.28}
{53.38, 11.93}
{53.7, 11.43}
{53.15, 10.22}
{49.56, 6.68}
{48.6,10.87}
{50.68, 7.78}
{50.03, 6.8}
{49.23,7.55}
{49.53, 7.33}
{50.2, 11.58}
{49.88, 7.8}
{49.57, 10.27}
{54.23, 10.97}
{51.27, 10.6}
{50.45, 7.18}
{50.75,7.64}
{49.95, 6.4}
{50.68, 7.83}
{51.28,13.45}
{52.68, 10.25}
{50.03, 10.8}
{49.85, 10.17}
{53.52,11.37}
{51.25, 10.22}
{53.67, 10.58}
{52.47, 6.97}
{53.03,7.58}
{52.2, 14.4}
{51.32, 11.95}
{53.98,13.27}
{51.53, 11.87}
{49., 12.6}
{50.37,7.15}
{52.05, 9.78}
{53.63, 9.28}
{51.62,12.23}
{48.93, 11.78}
{48.05, 7.9}
{51.37,12.08}
{52.05, 9.97}
{54.35, 12.93}
{53.05,10.37}
{51.67, 11.63}
{51.45, 11.12}
{54.23, 9.87}
{50.33, 7.68}
{52.77, 11.67}
{50.87, 12.5}
{49.83, 7.42}
{51.67, 12.43}
{53.07, 13.1}
{51.55, 11.65}
{52.58, 9.3}
{50.37, 7.8}
{53.87, 12.4}
{52.35, 14.15}
{52.08, 9.67}
{52.53, 8.35}
{49.28, 7.770}
{53., 7.33}
{50.55, 7.72}
{49.78, 7.33}
{49.38, 12.47}
{49.88, 10.32}
{52.47, 14.53}
{53.58, 11.93}
{52.05, 10.27}
{54.65, 9.37}
{48.57, 10.33}
{48.27, 10.33}
{48.18, 10.63}
{53.83, 12.15}
{53.88, 12.55}
{49.42, 7.4}
{51.58, 10.27}
{50.38,10.27}
{54.77, 9.78}
{50.75, 12.05}
{49.77, 7.33}
{52.9, 7.7}
{53.7,10.82}
{50.55, 7.5}
{47.88, 10.92}
{51.32, 12.05}
{53.32,8.58}
{49.55, 7.850}
{51.05,12.42}
{52.62, 8.65}
{51.48, 11.48}
{49.73, 6.92}
{50.53, 7.020}
{52.78, 11.92}
{49.33, 10.33}
{51.55, 10.23}
{49.67, 6.67}
{53.35, 13.25}
{53.92, 10.18}
{50.27, 10.37}
{53.92, 13.18}
{49.27, 12.17}
{54.4, 8.98}
{54.33, 8.72}
{50.72, 11.62}
{52.02, 9.97}
{53.65, 13.87}
{51.57, 10.22}
{49.81, 8.13}
{50.13, 11.57}
{50.43, 7.98}
{49.52, 12.27}
{53.97, 8.97}
{51.35, 11.65}
{52.85, 7.270}
{50.63, 8.12}
{54.78, 9.65}
{49.85, 7.28}
{52.97, 10.32}
{50.57, 8.12}
{51.28, 10.6}
{52.12, 10.45}
{53.55,9.62}
{53.82, 12.07}
{49.75, 10.3}
{51.15, 12.02}
{50.75,7.93}
{49.52, 10.}
{49.23, 12.55}
{50.98, 10.68}
{50.7, 11.43}
{53.98, 12.4}
{53.55,8.88}
{50.45, 7.88}
{51.7, 12.18}
{53.30, 9.17}
{49.42,7.29}
{53.65, 11.07}
{52.53, 14.52}
{50.2, 6.75}
{49.92,7.020}
{49.72, 8.05}
{53.72, 9.58}
{53.30,9.70}
{49.63, 7.95}
{49.55, 7.63}
{49.72, 6.49}
{53.53, 11.77}
{51.25, 10.3}
{54.37, 12.6}
{49.53, 10.13}
{53., 11.31}
{52.05, 9.92}
{47.73, 11.18}
{51.42, 11.9}
{49.87, 12.23}
{54.05, 10.52}
{50.53, 7.47}
{48.88, 13.3}
{52.23, 11.08}
{53.93, 9.95}
{53.27, 10.22}
{53.5, 10.57}
{48.2, 10.17}
{53.25, 9.15}
{50.9,11.70}
{52.28, 11.65}
{49.79, 8.26}
{50.53, 7.72}
{47.45, 10.23}
{51.6, 11.88}
{50.47, 12.70}
{48.07, 12.28}
{49.88, 6.95}
{48.65, 10.55}
{48.1, 10.3}
{54.43, 9.70}
{54.1, 13.87}
{51.67, 11.47}
{51.28, 12.05}
{48.25, 12.32}
{54.38, 13.38}
{54.45, 9.53}
{51.38,11.9}
{52.15, 12.78}
{54.22, 9.15}
{48.7, 12.92}
{53.23, 10.12}
{50.68,11.85}
{50.30, 12.07}
{49.9, 7.98}
{54.02, 13.73}
{50.87, 11.08}
{50.17, 6.33}
{53.42, 14.32}
{52.78, 9.47}
{49.08, 7.97}
{50.67, 7.98}
{49.28, 8.17}
{50.58, 8.1}
{51.42, 11.77}
{53., 14.13}
{48.02, 10.5}
{49.84, 9.46}
{53.4, 11.5}
{52.63, 10.63}
{50.45, 10.65}
{52.27, 9.33}
{47.68, 9.3}
{53., 10.97}
{51.4, 13.53}
{49.43, 10.17}
{53.2, 10.55}
{49.53, 11.88}
{49.1, 8.03}
{51.63, 12.38}
{49.68, 8.24}
{54.88, 8.68}
{53.62, 10.82}
{49.80, 7.92}
{51.87, 12.75}
{51.78, 11.88}
{50.88, 10.13}
{50.35, 7.2}
{50.28, 10.23}
{51.28, 11.25}
{50.22, 10.52}
{48.07, 9.65}
{54.73, 8.72}
{51.88, 12.08}
{49.16,8.04}
{49.25, 10.15}
{52.72, 11.20}
{50.53,10.37}
{48.23, 9.62}
{53.97, 9.02}
{51.92, 10.62}
{49.58, 7.95}
{53.75, 8.58}
{49.43, 7.33}
{50.07, 7.03}
{53.32, 12.15}
{52.92, 13.8}
{54.80,8.9}
{50.93, 12.55}
{52.5, 10.72}
{51.25, 11.47}
{52.18, 10.93}
{53.23, 11.87}
{50.08, 7.38}
{49.88,7.020}
{50.7, 8.1}
{54.07, 13.97}
{50.05,7.12}
{53.2, 9.98}
{54.67, 9.57}
{52.07, 11.08}
{49.27, 8.21}
{50.13,10.03}
{51.65, 11.75}
{53.03, 13.72}
{50.2, 7.15}
{49.25, 7.57}
{51.15,10.88}
{53.30, 9.45}
{52.05,11.83}
{50.6, 7.25}
{53.7, 9.57}
{48.48, 12.42}
{50.6, 10.35}
{54.35, 9.5}
{53.845499, 9.623623}
{49.57, 7.72}
{53.68, 12.37}
{47.65, 7.65}
{50.32, 10.28}
{54.75, 8.27}
{50.72, 10.62}
{49.39,8.05}
{52.28, 12.47}
{51.95, 12.6}
{51.44, 10.69}
{53.72, 12.97}
{50.5,7.97}
{48.22, 11.}
{53.4, 10.97}
{47.95, 10.97}
{53.58, 9.35}
{51.48, 10.38}
{54.65, 8.37}
{50.28, 9.9}
{53.57, 9.08}
{52.75, 10.62}
{49.66, 8.25}
{51.1, 12.07}
{54.17, 8.87}
{53.35, 9.98}
{53.88, 9.4}
{53.45, 10.62}
{49.25, 7.97}
{50.27, 6.8}
{51.82, 10.92}
{49.77, 8.27}
{53.37, 9.3}
{52.5, 7.58}
{54.38, 9.07}
{49.03, 10.82}
{53.78, 9.47}
{53.55, 7.43}
{51.35, 12.17}
{53.80, 13.1}
{49.4, 12.28}
{51.98, 9.95}
{50.48, 7.23}
{49.55, 7.72}
{49.59, 8.32}
{53.93, 11.97}
{50.58, 10.33}
{49.6, 6.770}
{52.72, 9.63}
{49.32, 12.73}
{50.68, 13.39}
{50.03, 7.12}
{49.23, 8.06}
{53.63, 7.58}
{51.95, 10.22}
{49.68, 7.65}
{47.83, 10.82}
{50.77,10.15}
{49.73, 6.75}
{52.22, 11.33}
{52.67, 11.28}
{53.97,12.95}
{52.80, 10.9}
{54.55, 9.88}
{49.79, 8.2}
{53.93, 11.15}
{53.9, 12.75}
{52.57, 11.03}
{51.55, 11.92}
{52.55, 10.85}
{51.42, 11.15}
{54.73, 8.92}
{50.55, 11.23}
{54.5, 9.13}
{51.73, 11.43}
{51.63, 12.63}
{54.6, 9.18}
{51.65, 10.98}
{53.9, 13.73}
{50.15, 9.58}
{51.62, 12.5}
{53.9, 10.38}
{51.30, 11.67}
{49.78, 9.68}
{53.73, 9.57}
{50.53, 7.94}
{51.57, 12.05}
{49.30, 7.55}
{49.54, 8.15}
{54.77, 9.23}
{51.12, 11.63}
{50.63, 11.97}
{50.63, 7.67}
{54.65, 9.52}
{48.47, 12.65}
{50.28, 6.72}
{53.75, 8.97}
{50.07, 9.35}
{52.75, 9.18}
{52.07, 10.77}
{54.1, 9.15}
{48.28, 12.58}
{54.05, 13.53}
{50.07, 6.16}
{49.80, 11.73}
{51.85, 11.70}
{51.02, 11.67}
{50.95, 10.18}
{54.08, 9.05}
{52.17, 13.8}
{49.15, 8.06}
{52.43, 12.17}
{51.43, 11.20}
{53.45, 11.93}
{52.88, 7.3}
{49.08, 7.67}
{53.85, 10.13}
{52.22, 10.92}
{49.47, 10.38}
{49.78, 12.1}
{50.58,7.42}
{54.45, 9.75}
{51.77, 12.62}
{48.03, 8.68}
{50.2,7.7}
{51.05, 12.47}
{53.22, 9.55}
{54.12,10.35}
{53.02, 13.1}
{51.07, 12.83}
{48.12, 10.22}
{54.32,10.68}
{52.03, 12.58}
{50.57, 7.88}
{54.32, 9.97}
{50.02, 7.07}
{52.82, 7.62}
{48.13, 12.68}
{52.63, 8.70}
{52.18, 14.67}
{49.9, 6.83}
{53.97,10.12}
{54.82, 9.18}
{50.83, 13.22}
{49.25, 8.08}
{53.77,10.73}
{50.2, 9.62}
{53.85, 10.02}
{50.35, 8.05}
{51.77,10.97}
{54.35, 10.48}
{52.80, 9.38}
{54.35, 13.70}
{54.08, 11.85}
{54.18, 12.65}
{52.02, 11.13}
{50.72, 10.87}
{48.92, 13.27}
{51.80, 13.43}
{49.08, 10.63}
{53.75, 11.57}
{52.92, 7.42}
{49.78, 7.310}
{52.78, 8.88}
{51.13, 11.37}
{54.17, 12.72}
{53.32, 11.93}
{52.05, 9.68}
{53.92, 11.73}
{50.33, 7.32}
{54.12, 13.53}
{51.07, 10.83}
{47.68, 10.8}
{54.12, 10.13}
{50.30, 7.37}
{49.62, 6.8}
{49.98, 7.}
{52.57, 7.58}
{53.1,10.65}
{53.03, 11.67}
{49.88, 11.33}
{49.95, 6.97}
{54.6, 9.55}
{53.55, 11.35}
{50.1, 6.55}
{54.47, 10.}
{50.45,6.810}
{51.67, 12.45}
{49.33, 7.7}
{51.13,10.42}
{51.07, 12.05}
{48.92, 10.63}
{48.4, 12.05}
{49.54, 8.14}
{54.6,9.3}
{50.03, 7.78}
{49.55, 8.23}
{51.2, 12.02}
{48.33, 12.67}
{53.52, 13.43}
{49.45, 12.28}
{51.05, 10.83}
{49.744594, 7.392397}
{50.62,11.18}
{51.87, 10.8}
{53.1, 10.53}
{50.65, 7.72}
{53.55, 10.53}
{48.05, 10.93}
{54.05, 9.22}
{49.55, 6.58}
{53.93, 13.63}
{49.97, 6.82}
{54.48, 9.67}
{50.03, 9.65}
{53.98, 13.75}
{54.37,9.82}
{54.57, 9.68}
{49.87, 6.4}
{54.17, 9.33}
{49.78,7.97}
{49.07, 10.72}
{49.62, 7.28}
{51.6, 11.93}
{53.45,11.07}
{53.57, 8.85}
{51.33, 11.47}
{53.33,10.8}
{52.55, 12.12}
{54.7, 9.88}
{51.58,11.13}
{50.30, 7.17}
{50.72, 11.4}
{49.85, 7.73}
{54.17,12.35}
{49.92, 7.8}
{54.52, 13.25}
{48.1, 10.15}
{49.57,10.20}
{53.7, 11.38}
{47.6, 11.43}
{51.75, 11.93}
{53.62, 10.65}
{50.6, 11.82}
{48.73, 10.48}
{53.43, 8.70}
{47.82, 10.78}
{49.38, 8.05}
{51.75, 11.85}
{52.83, 8.48}
{53.93, 13.17}
{51.27, 11.73}
{53.83, 9.98}
{50.62, 10.17}
{54.27, 10.28}
{54.43, 8.95}
{53.73, 13.55}
{53.07, 11.6}
{53.55, 9.07}
{53.35, 10.6}
{51.35, 11.55}
{51.18, 10.70}
{50.58, 10.53}
{49.2, 7.47}
{51.42, 10.58}
{53.28, 9.53}
{53.72, 14.02}
{49.53, 7.55}
{51.07, 11.55}
{50.17, 10.}
{54.25, 9.18}
{52.63, 11.93}
{53.63, 11.25}
{49.85, 7.770}
{50.1, 7.12}
{49.08, 11.05}
{48.15, 10.17}
{51.12, 11.20}
{50.7, 7.62}
{53.58, 8.75}
{52.46, 12.26}
{49.98, 7.63}
{53.98, 12.35}
{51.82, 12.78}
{53.42, 13.12}
{51.43, 13.73}
{52., 13.87}
{54.35, 10.05}
{50.58, 7.78}
{52.33, 14.1}
{51.9, 14.32}
{49.71, 9.18}
{49.9, 7.3}
{53.7, 10.52}
{53.75, 10.63}
{53.78, 13.53}
{50.52,7.520}
{51.03, 11.33}
{50.72, 10.55}
{50.97, 11.98}
{52.18,10.77}
{50.52, 11.22}
{53.82, 8.99}
{53.7, 11.22}
{54.38, 12.95}
{48.17, 10.18}
{50.45, 12.52}
{51.22, 12.18}
{50.65, 8.}
{54.42, 10.27}
{52.93, 11.62}
{51.27, 11.5}
{51.05, 10.38}
{50.75, 7.75}
{53.08, 10.47}
{52.87, 11.98}
{52.87, 8.58}
{50.48, 7.82}
